ode_type,f_expression,t0,y0,tf,step_size_h,exact_solution,num_steps,euler_l2_error,euler_time_ms,midpoint_l2_error,midpoint_time_ms,heun_l2_error,heun_time_ms,rk4_l2_error,rk4_time_ms,best_l2_error,best_cpu_time_ms,best_rk_method
polynomial,3.42*y + t**3,0,2.0,2.0,0.01,0.25*t**4 + 3.42*t*y + 2.0,200,4134.321579181823,0.04172325134277344,4060.627202627739,0.07224082946777344,4060.624954355448,0.06890296936035156,4059.733180147254,0.13184547424316406,4059.733180147254,0.13184547424316406,RK4
polynomial,-1.32*y + t**2,0,2.0,1.0,0.01,0.333333333333333*t**3 - 1.32*t*y + 2.0,100,0.3249425997663632,0.021219253540039062,0.3199649948317691,0.0362396240234375,0.31995574044728503,0.03600120544433594,0.319983789946963,0.07033348083496094,0.31995574044728503,0.03600120544433594,HEUN
polynomial,0.26*y + t**1,0,7.0,1.0,0.01,0.5*t**2 + 0.26*t*y + 7.0,100,0.1653982845335052,0.019073486328125,0.16035468042937281,0.03170967102050781,0.16035468042937281,0.03147125244140625,0.1603503105111991,0.05936622619628906,0.1603503105111991,0.05936622619628906,RK4
polynomial,2.37*y + t**1,0,10.0,1.0,0.01,0.5*t**2 + 2.37*t*y + 10.0,100,57.96366382557705,0.019311904907226562,56.84197023593639,0.031232833862304688,56.84197023593637,0.03147125244140625,56.832949027620955,0.05888938903808594,56.832949027620955,0.05888938903808594,RK4
polynomial,-0.79*y + t**2,0,10.0,2.0,0.01,0.333333333333333*t**3 - 0.79*t*y + 10.0,200,2.608427392308913,0.04172325134277344,2.5863403830972236,0.07009506225585938,2.586316108455607,0.07534027099609375,2.586390437566039,0.14138221740722656,2.586316108455607,0.07534027099609375,HEUN
polynomial,3.95*y + t**3,0,2.0,2.0,0.01,0.25*t**4 + 3.95*t*y + 2.0,200,13305.88591646139,0.04124641418457031,13046.346695825665,0.06961822509765625,13046.342128737084,0.07462501525878906,13042.64146147288,0.1316070556640625,13042.64146147288,0.1316070556640625,RK4
polynomial,2.37*y + t**2,0,2.0,3.0,0.01,0.333333333333333*t**3 + 2.37*t*y + 2.0,300,7072.49024352909,0.06198883056640625,6983.00614021262,0.10418891906738281,6983.0002452162225,0.10418891906738281,6982.265235144288,0.19812583923339844,6982.265235144288,0.19812583923339844,RK4
polynomial,-1.84*y + t**3,0,1.0,1.0,0.01,0.25*t**4 - 1.84*t*y + 1.0,100,0.23715433105189646,0.021219253540039062,0.23362280793328663,0.0362396240234375,0.23361223986874954,0.035762786865234375,0.23364094235319371,0.06818771362304688,0.23361223986874954,0.035762786865234375,HEUN
polynomial,-0.26*y + t**1,0,6.0,1.0,0.01,0.5*t**2 - 0.26*t*y + 6.0,100,0.05294375651602402,0.019073486328125,0.049620779221654705,0.03147125244140625,0.049620779221654705,0.03147125244140625,0.04962365443394587,0.06175041198730469,0.049620779221654705,0.03147125244140625,HEUN
polynomial,0.79*y + t**1,0,6.0,2.0,0.01,0.5*t**2 + 0.79*t*y + 6.0,200,14.517492191249692,0.037670135498046875,14.382228732095449,0.062465667724609375,14.382228732095449,0.061511993408203125,14.38187091640453,0.11658668518066406,14.38187091640453,0.11658668518066406,RK4
polynomial,-0.26*y + t**1,0,7.0,2.0,0.01,0.5*t**2 - 0.26*t*y + 7.0,200,0.163720395396953,0.03743171691894531,0.15557996662158335,0.06103515625,0.15557996662158335,0.061511993408203125,0.15558701259967922,0.1163482666015625,0.15557996662158335,0.061511993408203125,HEUN
polynomial,-3.42*y + t**2,0,7.0,3.0,0.01,0.333333333333333*t**3 - 3.42*t*y + 7.0,300,7.2343099979896195,0.0629425048828125,7.217894451285018,0.10561943054199219,7.217888921610258,0.1049041748046875,7.218081505308054,0.20456314086914062,7.217888921610258,0.1049041748046875,HEUN
polynomial,2.37*y + t**2,0,8.0,1.0,0.01,0.333333333333333*t**3 + 2.37*t*y + 8.0,100,46.14062952662238,0.021219253540039062,45.24944008833067,0.03552436828613281,45.24939770671985,0.035762786865234375,45.24225877863927,0.06818771362304688,45.24225877863927,0.06818771362304688,RK4
polynomial,0.26*y + t**2,0,2.0,1.0,0.01,0.333333333333333*t**3 + 0.26*t*y + 2.0,100,0.06173169659168829,0.021219253540039062,0.05869165092715452,0.03600120544433594,0.05867655893550539,0.03552436828613281,0.05868398479304311,0.06747245788574219,0.05867655893550539,0.03552436828613281,HEUN
polynomial,-0.26*y + t**1,0,5.0,2.0,0.01,0.5*t**2 - 0.26*t*y + 5.0,200,0.06708146755546619,0.03790855407714844,0.06325037523233716,0.06103515625,0.06325037523233716,0.06175041198730469,0.06325340778457915,0.11754035949707031,0.06325037523233716,0.06175041198730469,HEUN
polynomial,4.47*y + t**3,0,1.0,1.0,0.01,0.25*t**4 + 4.47*t*y + 1.0,100,96.03500563849643,0.021219253540039062,93.55966778942832,0.0362396240234375,93.55956951616203,0.03600120544433594,93.52067475785839,0.0667572021484375,93.52067475785839,0.0667572021484375,RK4
polynomial,-3.95*y + t**3,0,4.0,3.0,0.01,0.25*t**4 - 3.95*t*y + 4.0,300,24.071112165104722,0.0629425048828125,24.073194119894108,0.10657310485839844,24.073233659645034,0.2951622009277344,24.073179662546785,0.20885467529296875,24.071112165104722,0.0629425048828125,EULER
polynomial,1.32*y + t**1,0,8.0,3.0,0.01,0.5*t**2 + 1.32*t*y + 8.0,300,716.0778982708581,0.05793571472167969,709.8016600386015,0.09202957153320312,709.8016600386015,0.09393692016601562,709.7736270662136,0.17333030700683594,709.7736270662136,0.17333030700683594,RK4
polynomial,-1.84*y + t**1,0,3.0,3.0,0.01,0.5*t**2 - 1.84*t*y + 3.0,300,1.651402936577547,0.055789947509765625,1.6427695252877932,0.09250640869140625,1.6427695252877927,0.09322166442871094,1.6428226123872678,0.1804828643798828,1.6427695252877927,0.09322166442871094,HEUN
polynomial,-2.37*y + t**1,0,8.0,3.0,0.01,0.5*t**2 - 2.37*t*y + 8.0,300,8.17520332727961,0.057220458984375,8.157281561936388,0.09417533874511719,8.157281561936388,0.09393692016601562,8.157424108299304,0.17762184143066406,8.157281561936388,0.09393692016601562,HEUN
polynomial,4.47*y + t**1,0,10.0,2.0,0.01,0.5*t**2 + 4.47*t*y + 10.0,200,206139.81021879875,0.03838539123535156,201806.0472079175,0.06198883056640625,201806.0472079175,0.06127357482910156,201734.56088181568,0.12111663818359375,201734.56088181568,0.12111663818359375,RK4
polynomial,-0.79*y + t**1,0,7.0,2.0,0.01,0.5*t**2 - 0.79*t*y + 7.0,200,1.8080896956933517,0.07486343383789062,1.7940851916124754,0.06175041198730469,1.7940851916124754,0.06103515625,1.794122054664323,0.12493133544921875,1.7940851916124754,0.06103515625,HEUN
polynomial,3.95*y + t**3,0,10.0,1.0,0.01,0.25*t**4 + 3.95*t*y + 10.0,100,499.698951809711,0.0247955322265625,487.5808064962734,0.035762786865234375,487.58073108370996,0.03552436828613281,487.41406529352133,0.0667572021484375,487.41406529352133,0.0667572021484375,RK4
polynomial,4.47*y + t**2,0,4.0,2.0,0.01,0.333333333333333*t**3 + 4.47*t*y + 4.0,200,82499.52764981841,0.04124641418457031,80766.06838619933,0.06961822509765625,80766.05418610627,0.06890296936035156,80737.4711740706,0.1308917999267578,80737.4711740706,0.1308917999267578,RK4
polynomial,1.32*y + t**2,0,6.0,2.0,0.01,0.333333333333333*t**3 + 1.32*t*y + 6.0,200,76.41431936853685,0.04172325134277344,75.60955280154256,0.06937980651855469,75.60941344037042,0.06842613220214844,75.60592714088754,0.13327598571777344,75.60592714088754,0.13327598571777344,RK4
polynomial,-2.37*y + t**3,0,9.0,1.0,0.01,0.25*t**4 - 2.37*t*y + 9.0,100,3.5223610816942137,0.021457672119140625,3.494305665468107,0.035762786865234375,3.4942958735359686,0.035762786865234375,3.494524422169514,0.06699562072753906,3.4942958735359686,0.035762786865234375,HEUN
polynomial,-0.79*y + t**2,0,6.0,1.0,0.01,0.333333333333333*t**3 - 0.79*t*y + 6.0,100,0.5095457345770401,0.0209808349609375,0.5021682249158128,0.035762786865234375,0.5021574404521324,0.0362396240234375,0.5021840311701329,0.06747245788574219,0.5021574404521324,0.0362396240234375,HEUN
polynomial,3.95*y + t**2,0,7.0,2.0,0.01,0.333333333333333*t**3 + 3.95*t*y + 7.0,200,46245.52155148518,0.04172325134277344,45341.73508557069,0.06985664367675781,45341.729045697895,0.06914138793945312,45328.83436141852,0.133514404296875,45328.83436141852,0.133514404296875,RK4
polynomial,1.32*y + t**3,0,10.0,1.0,0.01,0.25*t**4 + 1.32*t*y + 10.0,100,8.93220387118168,0.020742416381835938,8.787531574620832,0.035762786865234375,8.787506195112291,0.03528594970703125,8.786882247041229,0.06747245788574219,8.786882247041229,0.06747245788574219,RK4
polynomial,-0.26*y + t**1,0,1.0,1.0,0.01,0.5*t**2 - 0.26*t*y + 1.0,100,0.015781558282237023,0.019550323486328125,0.01785996764043803,0.03147125244140625,0.01785996764043803,0.03170967102050781,0.017858112449616825,0.0591278076171875,0.015781558282237023,0.019550323486328125,EULER
polynomial,2.37*y + t**1,0,2.0,3.0,0.01,0.5*t**2 + 2.37*t*y + 2.0,300,7176.528689562907,0.05626678466796875,7084.949016136169,0.09512901306152344,7084.949016136167,0.09298324584960938,7084.192556486821,0.17547607421875,7084.192556486821,0.17547607421875,RK4
polynomial,-1.84*y + t**1,0,3.0,2.0,0.01,0.5*t**2 - 1.84*t*y + 3.0,200,1.5193804655597853,0.037670135498046875,1.5101585931899086,0.062465667724609375,1.5101585931899084,0.06198883056640625,1.5102153203427242,0.11658668518066406,1.5101585931899084,0.06198883056640625,HEUN
polynomial,3.95*y + t**3,0,10.0,2.0,0.01,0.25*t**4 + 3.95*t*y + 10.0,200,65918.6135258478,0.04124641418457031,64630.332450412796,0.0705718994140625,64630.32788326249,0.06937980651855469,64611.94469164277,0.1323223114013672,64611.94469164277,0.1323223114013672,RK4
polynomial,2.37*y + t**2,0,7.0,1.0,0.01,0.333333333333333*t**3 + 2.37*t*y + 7.0,100,40.424033524832815,0.0209808349609375,39.64305935910194,0.03552436828613281,39.643016978918446,0.03528594970703125,39.63676445524163,0.06651878356933594,39.63676445524163,0.06651878356933594,RK4
polynomial,-1.84*y + t**2,0,2.0,3.0,0.01,0.333333333333333*t**3 - 1.84*t*y + 2.0,300,6.580738931212982,0.06318092346191406,6.583344090212951,0.10442733764648438,6.583355628971717,0.10418891906738281,6.583331795863488,0.1995563507080078,6.580738931212982,0.06318092346191406,EULER
polynomial,1.32*y + t**1,0,3.0,3.0,0.01,0.5*t**2 + 1.32*t*y + 3.0,300,296.5811478857841,0.055789947509765625,293.96526561952385,0.09393692016601562,293.96526561952385,0.09322166442871094,293.9535816963036,0.17976760864257812,293.9535816963036,0.17976760864257812,RK4
polynomial,3.95*y + t**3,0,2.0,1.0,0.01,0.25*t**4 + 3.95*t*y + 2.0,100,100.48360065059352,0.0209808349609375,98.04838118605973,0.03552436828613281,98.04830577853038,0.03552436828613281,98.01485510661709,0.06628036499023438,98.01485510661709,0.06628036499023438,RK4
polynomial,1.32*y + t**1,0,10.0,3.0,0.01,0.5*t**2 + 1.32*t*y + 10.0,300,883.8769658035811,0.055789947509765625,876.1365892526975,0.09274482727050781,876.1365892526975,0.09250640869140625,876.1020166789119,0.17499923706054688,876.1020166789119,0.17499923706054688,RK4
polynomial,-4.47*y + t**3,0,1.0,2.0,0.01,0.25*t**4 - 4.47*t*y + 1.0,200,3.454005791306585,0.04220008850097656,3.454793455709492,0.07295608520507812,3.4548109130708355,0.07534027099609375,3.4547873847633785,0.13780593872070312,3.454005791306585,0.04220008850097656,EULER
polynomial,-0.79*y + t**1,0,8.0,1.0,0.01,0.5*t**2 - 0.79*t*y + 8.0,100,0.6717899115404027,0.019073486328125,0.6623806512378694,0.031232833862304688,0.662380651237869,0.031232833862304688,0.6624053892845564,0.05888938903808594,0.662380651237869,0.031232833862304688,HEUN
polynomial,-3.95*y + t**1,0,4.0,2.0,0.01,0.5*t**2 - 3.95*t*y + 4.0,200,3.591232909426937,0.03743171691894531,3.5806571218526795,0.06198883056640625,3.5806571218526795,0.06175041198730469,3.5807980143983835,0.11992454528808594,3.5806571218526795,0.06175041198730469,HEUN
polynomial,-3.95*y + t**2,0,5.0,2.0,0.01,0.333333333333333*t**3 - 3.95*t*y + 5.0,200,4.226250547722315,0.04172325134277344,4.211519697390806,0.07104873657226562,4.21151184714785,0.0762939453125,4.211713294850955,0.14209747314453125,4.21151184714785,0.0762939453125,HEUN
polynomial,3.42*y + t**1,0,8.0,3.0,0.01,0.5*t**2 + 3.42*t*y + 8.0,300,823395.6992462096,0.05602836608886719,810003.7387009445,0.09489059448242188,810003.7387009445,0.09131431579589844,809836.8127287908,0.17309188842773438,809836.8127287908,0.17309188842773438,RK4
polynomial,4.47*y + t**2,0,4.0,1.0,0.01,0.333333333333333*t**3 + 4.47*t*y + 4.0,100,382.23112851027605,0.0209808349609375,372.3674613698418,0.03504753112792969,372.36730328844203,0.03528594970703125,372.21214902069124,0.06651878356933594,372.21214902069124,0.06651878356933594,RK4
polynomial,-2.37*y + t**2,0,4.0,2.0,0.01,0.333333333333333*t**3 - 2.37*t*y + 4.0,200,2.4196289355102807,0.04172325134277344,2.4060632102782478,0.07009506225585938,2.4060514954036805,0.06961822509765625,2.4061669885839554,0.1316070556640625,2.4060514954036805,0.06961822509765625,HEUN
polynomial,0.79*y + t**1,0,9.0,2.0,0.01,0.5*t**2 + 0.79*t*y + 9.0,200,20.74196938902432,0.037670135498046875,20.5532330825669,0.062465667724609375,20.5532330825669,0.06651878356933594,20.55273381132278,0.12159347534179688,20.55273381132278,0.12159347534179688,RK4
polynomial,2.89*y + t**2,0,10.0,3.0,0.01,0.333333333333333*t**3 + 2.89*t*y + 10.0,300,184542.68684967226,0.06175041198730469,181853.7792933759,0.10633468627929688,181853.75841342178,0.10418891906738281,181826.134120088,0.2040863037109375,181826.134120088,0.2040863037109375,RK4
polynomial,5.0*y + t**1,0,2.0,2.0,0.01,0.5*t**2 + 5.0*t*y + 2.0,200,131726.24176761066,0.037670135498046875,128781.43964729716,0.06198883056640625,128781.43964729714,0.061511993408203125,128725.79651213124,0.11801719665527344,128725.79651213124,0.11801719665527344,RK4
polynomial,-5.0*y + t**1,0,7.0,1.0,0.01,0.5*t**2 - 5.0*t*y + 7.0,100,4.64807703329951,0.019073486328125,4.62353085340495,0.03170967102050781,4.62353085340495,0.03147125244140625,4.62394554181384,0.060558319091796875,4.62353085340495,0.03147125244140625,HEUN
polynomial,0.79*y + t**1,0,9.0,2.0,0.01,0.5*t**2 + 0.79*t*y + 9.0,200,20.74196938902432,0.03695487976074219,20.5532330825669,0.06198883056640625,20.5532330825669,0.06747245788574219,20.55273381132278,0.12254714965820312,20.55273381132278,0.12254714965820312,RK4
polynomial,3.42*y + t**3,0,2.0,3.0,0.01,0.25*t**4 + 3.42*t*y + 2.0,300,208062.625271666,0.06175041198730469,204691.43247523936,0.10395050048828125,204691.36270750093,0.10371208190917969,204649.39884642774,0.19860267639160156,204649.39884642774,0.19860267639160156,RK4
polynomial,-1.84*y + t**3,0,2.0,2.0,0.01,0.25*t**4 - 1.84*t*y + 2.0,200,1.8487815643090206,0.04267692565917969,1.8514285820894556,0.07033348083496094,1.8514520719496166,0.07581710815429688,1.8514199212455746,0.13875961303710938,1.8487815643090206,0.04267692565917969,EULER
polynomial,3.95*y + t**2,0,7.0,2.0,0.01,0.333333333333333*t**3 + 3.95*t*y + 7.0,200,46245.52155148518,0.04100799560546875,45341.73508557069,0.06961822509765625,45341.729045697895,0.06937980651855469,45328.83436141852,0.13399124145507812,45328.83436141852,0.13399124145507812,RK4
polynomial,0.79*y + t**2,0,1.0,3.0,0.01,0.333333333333333*t**3 + 0.79*t*y + 1.0,300,28.067459724932913,0.06198883056640625,27.85377520294422,0.10323524475097656,27.853560021967724,0.10395050048828125,27.85313773159748,0.20003318786621094,27.85313773159748,0.20003318786621094,RK4
polynomial,3.42*y + t**3,0,3.0,3.0,0.01,0.25*t**4 + 3.42*t*y + 3.0,300,309897.93139807833,0.06175041198730469,304870.4444163475,0.11277198791503906,304870.3746484779,0.10371208190917969,304807.765676239,0.19884109497070312,304807.765676239,0.19884109497070312,RK4
polynomial,5.0*y + t**3,0,6.0,1.0,0.01,0.25*t**4 + 5.0*t*y + 6.0,100,1081.838518847209,0.0209808349609375,1052.2707759401299,0.0362396240234375,1052.2706450876262,0.03552436828613281,1051.743622829294,0.06771087646484375,1051.743622829294,0.06771087646484375,RK4
polynomial,0.79*y + t**2,0,10.0,3.0,0.01,0.333333333333333*t**3 + 0.79*t*y + 10.0,300,114.4306478762626,0.06198883056640625,113.6373304869568,0.10418891906738281,113.63711150155171,0.10538101196289062,113.63515614727402,0.20694732666015625,113.63515614727402,0.20694732666015625,RK4
polynomial,0.79*y + t**3,0,7.0,1.0,0.01,0.25*t**4 + 0.79*t*y + 7.0,100,1.647906599064957,0.0209808349609375,1.6222833476367367,0.03528594970703125,1.622261974901953,0.03528594970703125,1.6222085458443591,0.06747245788574219,1.6222085458443591,0.06747245788574219,RK4
polynomial,1.32*y + t**3,0,8.0,2.0,0.01,0.25*t**4 + 1.32*t*y + 8.0,200,101.23434164293452,0.041484832763671875,100.17016476314602,0.06985664367675781,100.16993009467797,0.06890296936035156,100.16535394018068,0.1327991485595703,100.16535394018068,0.1327991485595703,RK4
polynomial,1.84*y + t**1,0,2.0,1.0,0.01,0.5*t**2 + 1.84*t*y + 2.0,100,5.299695133622905,0.018835067749023438,5.202540169452564,0.031232833862304688,5.202540169452564,0.03147125244140625,5.201937304864787,0.05936622619628906,5.201937304864787,0.05936622619628906,RK4
polynomial,-0.79*y + t**1,0,3.0,2.0,0.01,0.5*t**2 - 0.79*t*y + 3.0,200,0.41966676742558534,0.037670135498046875,0.41183475386442087,0.061511993408203125,0.41183475386442087,0.06771087646484375,0.4118553660703735,0.12254714965820312,0.41183475386442087,0.06771087646484375,HEUN
polynomial,-0.79*y + t**2,0,9.0,2.0,0.01,0.333333333333333*t**3 - 0.79*t*y + 9.0,200,2.2583216749290997,0.04172325134277344,2.2378303465630514,0.0705718994140625,2.2378060535044173,0.06985664367675781,2.237876194071075,0.1347064971923828,2.2378060535044173,0.06985664367675781,HEUN
polynomial,1.84*y + t**2,0,8.0,3.0,0.01,0.333333333333333*t**3 + 1.84*t*y + 8.0,300,4514.945152238741,0.06222724914550781,4466.584433067979,0.10466575622558594,4466.582691055945,0.10395050048828125,4466.278938292598,0.20074844360351562,4466.278938292598,0.20074844360351562,RK4
polynomial,-2.89*y + t**3,0,1.0,3.0,0.01,0.25*t**4 - 2.89*t*y + 1.0,300,24.501314564074768,0.06270408630371094,24.507967843457713,0.1049041748046875,24.508024644910744,0.10776519775390625,24.507922348920115,0.19860267639160156,24.501314564074768,0.06270408630371094,EULER
polynomial,-1.32*y + t**2,0,1.0,1.0,0.01,0.333333333333333*t**3 - 1.32*t*y + 1.0,100,0.12723425508279237,0.021219253540039062,0.12415565069368137,0.03695487976074219,0.12414635006190462,0.03600120544433594,0.12416608251396563,0.06771087646484375,0.12414635006190462,0.03600120544433594,HEUN
polynomial,0.79*y + t**3,0,3.0,1.0,0.01,0.25*t**4 + 0.79*t*y + 3.0,100,0.7392756715603302,0.0209808349609375,0.7267740275718336,0.035762786865234375,0.7267526703460097,0.03504753112792969,0.7267338892213744,0.06794929504394531,0.7267338892213744,0.06794929504394531,RK4
polynomial,2.89*y + t**2,0,9.0,3.0,0.01,0.333333333333333*t**3 + 2.89*t*y + 9.0,300,166238.37279559605,0.06270408630371094,163816.40343058837,0.10418891906738281,163816.38255064003,0.10275840759277344,163791.5021281238,0.1995563507080078,163791.5021281238,0.1995563507080078,RK4
polynomial,4.47*y + t**2,0,4.0,1.0,0.01,0.333333333333333*t**3 + 4.47*t*y + 4.0,100,382.23112851027605,0.021219253540039062,372.3674613698418,0.03600120544433594,372.36730328844203,0.03600120544433594,372.21214902069124,0.06651878356933594,372.21214902069124,0.06651878356933594,RK4
polynomial,-3.42*y + t**2,0,9.0,1.0,0.01,0.333333333333333*t**3 - 3.42*t*y + 9.0,100,4.815240134284599,0.0209808349609375,4.7836622277633785,0.035762786865234375,4.783656685009196,0.03552436828613281,4.784022593448251,0.06794929504394531,4.783656685009196,0.03552436828613281,HEUN
polynomial,1.84*y + t**3,0,3.0,2.0,0.01,0.25*t**4 + 1.84*t*y + 3.0,200,158.33362095038441,0.04124641418457031,156.39660270749994,0.06937980651855469,156.3962293427367,0.06890296936035156,156.38436699029555,0.13136863708496094,156.38436699029555,0.13136863708496094,RK4
polynomial,-5.0*y + t**2,0,4.0,1.0,0.01,0.333333333333333*t**3 - 5.0*t*y + 4.0,100,2.615571754824406,0.021457672119140625,2.6011578503177635,0.03600120544433594,2.6011536177793237,0.03886222839355469,2.6013999044290945,0.06818771362304688,2.6011536177793237,0.03886222839355469,HEUN
polynomial,-4.47*y + t**2,0,8.0,2.0,0.01,0.333333333333333*t**3 - 4.47*t*y + 8.0,200,7.815341754510563,0.04172325134277344,7.794530491849166,0.06985664367675781,7.7945232399849935,0.07033348083496094,7.794842489748715,0.13399124145507812,7.7945232399849935,0.07033348083496094,HEUN
polynomial,-2.37*y + t**2,0,10.0,2.0,0.01,0.333333333333333*t**3 - 2.37*t*y + 10.0,200,7.920849068123056,0.04220008850097656,7.892651022169835,0.07009506225585938,7.89263866559686,0.07081031799316406,7.892870937552478,0.13256072998046875,7.89263866559686,0.07081031799316406,HEUN
polynomial,3.95*y + t**2,0,4.0,1.0,0.01,0.333333333333333*t**3 + 3.95*t*y + 4.0,100,200.85337983999813,0.0209808349609375,195.98333864798863,0.035762786865234375,195.9832273856832,0.035762786865234375,195.9163032006323,0.0667572021484375,195.9163032006323,0.0667572021484375,RK4
polynomial,2.89*y + t**1,0,1.0,2.0,0.01,0.5*t**2 + 2.89*t*y + 1.0,200,680.9069237026418,0.03743171691894531,669.9163905133562,0.06198883056640625,669.916390513356,0.06222724914550781,669.8056486386108,0.1163482666015625,669.8056486386108,0.1163482666015625,RK4
polynomial,-1.32*y + t**1,0,9.0,1.0,0.01,0.5*t**2 - 1.32*t*y + 9.0,100,1.692139875250062,0.019073486328125,1.6741953301497212,0.03147125244140625,1.6741953301497212,0.031232833862304688,1.6742741968236852,0.059604644775390625,1.6741953301497212,0.031232833862304688,HEUN
polynomial,-2.37*y + t**3,0,8.0,3.0,0.01,0.25*t**4 - 2.37*t*y + 8.0,300,17.73856859943823,0.06270408630371094,17.73899351336131,0.10752677917480469,17.739040113703346,0.10466575622558594,17.73900542334629,0.19931793212890625,17.73856859943823,0.06270408630371094,EULER
polynomial,-4.47*y + t**2,0,6.0,3.0,0.01,0.333333333333333*t**3 - 4.47*t*y + 6.0,300,7.342505037778102,0.062465667724609375,7.330330338125083,0.10418891906738281,7.330327701765387,0.10991096496582031,7.330513235038606,0.20599365234375,7.330327701765387,0.10991096496582031,HEUN
polynomial,-1.32*y + t**3,0,9.0,1.0,0.01,0.25*t**4 - 1.32*t*y + 9.0,100,1.7456255850590032,0.0209808349609375,1.7276798166121377,0.03552436828613281,1.7276676035178915,0.0362396240234375,1.7277546253011322,0.06771087646484375,1.7276676035178915,0.0362396240234375,HEUN
polynomial,1.84*y + t**2,0,7.0,2.0,0.01,0.333333333333333*t**3 + 1.84*t*y + 7.0,200,351.1701802812858,0.04172325134277344,346.84609715601295,0.06961822509765625,346.8458334007029,0.07581710815429688,346.8189653959566,0.1385211944580078,346.8189653959566,0.1385211944580078,RK4
polynomial,2.89*y + t**3,0,8.0,3.0,0.01,0.25*t**4 + 2.89*t*y + 8.0,300,147951.82446038883,0.06198883056640625,145798.7538157496,0.10323524475097656,145798.73219024923,0.10466575622558594,145776.6171835214,0.19621849060058594,145776.6171835214,0.19621849060058594,RK4
polynomial,-3.42*y + t**2,0,9.0,1.0,0.01,0.333333333333333*t**3 - 3.42*t*y + 9.0,100,4.815240134284599,0.021457672119140625,4.7836622277633785,0.03552436828613281,4.783656685009196,0.03600120544433594,4.784022593448251,0.06699562072753906,4.783656685009196,0.03600120544433594,HEUN
polynomial,-3.42*y + t**1,0,8.0,3.0,0.01,0.5*t**2 - 3.42*t*y + 8.0,300,9.208080471975867,0.05650520324707031,9.191212050982239,0.09179115295410156,9.191212050982239,0.09179115295410156,9.191406378907025,0.17499923706054688,9.191212050982239,0.09179115295410156,HEUN
polynomial,-1.84*y + t**2,0,4.0,1.0,0.01,0.333333333333333*t**3 - 1.84*t*y + 4.0,100,1.123932121149234,0.021457672119140625,1.1126818032013188,0.041961669921875,1.1126738501223075,0.03552436828613281,1.1127481537070416,0.0667572021484375,1.1126738501223075,0.03552436828613281,HEUN
polynomial,3.95*y + t**1,0,3.0,2.0,0.01,0.5*t**2 + 3.95*t*y + 3.0,200,20150.77205611198,0.03743171691894531,19756.752249421872,0.06175041198730469,19756.752249421872,0.06580352783203125,19751.128675273005,0.12183189392089844,19751.128675273005,0.12183189392089844,RK4
polynomial,0.79*y + t**2,0,6.0,1.0,0.01,0.333333333333333*t**3 + 0.79*t*y + 6.0,100,1.447329595817674,0.020742416381835938,1.424153200586943,0.035762786865234375,1.4241338856480898,0.03528594970703125,1.4240855487109279,0.06794929504394531,1.4240855487109279,0.06794929504394531,RK4
polynomial,4.47*y + t**3,0,10.0,1.0,0.01,0.25*t**4 + 4.47*t*y + 10.0,100,952.0758875268318,0.02574920654296875,927.5013776698294,0.0362396240234375,927.5012793879893,0.03552436828613281,927.1145205575028,0.06651878356933594,927.1145205575028,0.06651878356933594,RK4
polynomial,-0.26*y + t**3,0,6.0,2.0,0.01,0.25*t**4 - 0.26*t*y + 6.0,200,0.3267146731219105,0.042438507080078125,0.3401391486076197,0.07081031799316406,0.34019148722806636,0.06961822509765625,0.3401447204472805,0.13256072998046875,0.3267146731219105,0.042438507080078125,EULER
polynomial,5.0*y + t**1,0,8.0,2.0,0.01,0.5*t**2 + 5.0*t*y + 8.0,200,519146.55070633226,0.037670135498046875,507540.5653297538,0.06461143493652344,507540.5653297537,0.06270408630371094,507321.26590828766,0.11610984802246094,507321.26590828766,0.11610984802246094,RK4
polynomial,-0.79*y + t**2,0,6.0,1.0,0.01,0.333333333333333*t**3 - 0.79*t*y + 6.0,100,0.5095457345770401,0.021219253540039062,0.5021682249158128,0.035762786865234375,0.5021574404521324,0.03552436828613281,0.5021840311701329,0.06699562072753906,0.5021574404521324,0.03552436828613281,HEUN
polynomial,5.0*y + t**2,0,6.0,2.0,0.01,0.333333333333333*t**3 + 5.0*t*y + 6.0,200,388446.42462801165,0.04172325134277344,379764.3731643636,0.06866455078125,379764.338532515,0.06937980651855469,379600.3150913153,0.13184547424316406,379600.3150913153,0.13184547424316406,RK4
polynomial,-5.0*y + t**2,0,6.0,3.0,0.01,0.333333333333333*t**3 - 5.0*t*y + 6.0,300,7.548052042827794,0.06318092346191406,7.536074022826303,0.10538101196289062,7.536071643081178,0.1049041748046875,7.5362758637679566,0.1990795135498047,7.536071643081178,0.1049041748046875,HEUN
polynomial,-1.84*y + t**2,0,10.0,1.0,0.01,0.333333333333333*t**3 - 1.84*t*y + 10.0,100,2.952094725824667,0.021696090698242188,2.925563238068358,0.03600120544433594,2.925555318621,0.03600120544433594,2.925723329946765,0.06699562072753906,2.925555318621,0.03600120544433594,HEUN
polynomial,-1.84*y + t**3,0,4.0,1.0,0.01,0.25*t**4 - 1.84*t*y + 4.0,100,1.148566499113163,0.021219253540039062,1.1373469638238032,0.03528594970703125,1.1373360863326263,0.03552436828613281,1.1374121521577454,0.25916099548339844,1.1373360863326263,0.03552436828613281,HEUN
